actor/loss,critic/loss,critic/q,test/action/max,test/action/mean,test/action/min,test/action/size,test/action/std,test/episode_length/max,test/episode_length/mean,test/episode_length/min,test/episode_length/size,test/episode_length/std,test/episode_score/max,test/episode_score/mean,test/episode_score/min,test/episode_score/size,test/episode_score/std,train/action/max,train/action/mean,train/action/min,train/action/size,train/action/std,train/episode_length/max,train/episode_length/mean,train/episode_length/min,train/episode_length/size,train/episode_length/std,train/episode_score/max,train/episode_score/mean,train/episode_score/min,train/episode_score/size,train/episode_score/std,train/episodes,train/epoch_seconds,train/epoch_steps,train/epochs,train/seconds,train/steps,train/steps_per_second,train/worker_steps
-151.16255,2.9413311,151.36955,1.0,-0.1793173,-1.0,5000,0.94724,1000,1000.0,1000,5,0.0,1668.559214193374,1539.8183786384761,1362.716150790453,5,108.79352601712576,1.0,-0.11811215,-1.0,20000,0.92039454,1000,1000.0,1000,20,0.0,1714.8895313553512,1499.8640455569432,957.8794196794042,20,190.70163995076672,875.0,96.14831781387329,20000.0,40.0,3935.987905025482,800000.0,208.0119595926429,800000.0
-153.68356,2.912018,153.90443,1.0,-0.063245185,-1.0,5000,0.9722177,1000,1000.0,1000,5,0.0,1725.9196379370987,1625.8981244857423,1578.6395704001188,5,54.78288508277074,1.0,-0.10635852,-1.0,20000,0.9283613,1000,1000.0,1000,20,0.0,1756.2557850703597,1614.1120620277943,1026.3797485334799,20,152.23938874404976,895.0,93.83164119720459,20000.0,41.0,4029.89555311203,820000.0,213.14771589645642,820000.0
-155.95615,2.9625113,156.17393,1.0,-0.15829323,-1.0,5000,0.96072537,1000,1000.0,1000,5,0.0,1837.1203140877187,1807.033661374636,1771.0375156775117,5,24.304727841174195,1.0,-0.1018854,-1.0,20000,0.9288635,1000,1000.0,1000,20,0.0,1745.318037994206,1656.4762111914083,1554.5501628750935,20,51.03322416505918,915.0,93.85964298248291,20000.0,42.0,4123.836749076843,840000.0,213.08412608955496,840000.0
-157.99261,3.0075634,158.22754,1.0,-0.011500418,-1.0,5000,0.95369786,1000,1000.0,1000,5,0.0,1290.4581758929417,1208.4312038177625,1047.910515010357,5,93.7808698958688,1.0,-0.08696347,-1.0,20000,0.9253044,1000,1000.0,1000,20,0.0,1874.120393358171,1678.3563241342606,1429.1024342998862,20,105.36710022717153,935.0,93.05955362319946,20000.0,43.0,4216.968665838242,860000.0,214.91613941090367,860000.0
-160.5413,3.207381,160.83354,1.0,-0.1415815,-1.0,5000,0.9637188,1000,1000.0,1000,5,0.0,1691.1635862961411,1629.8295530321077,1552.3286842741072,5,57.42547901532075,1.0,-0.07146584,-1.0,20000,0.928695,1000,1000.0,1000,20,0.0,1808.2272846587002,1672.7245785163861,1309.9593637697399,20,113.74256972247345,955.0,94.50509023666382,20000.0,44.0,4311.553789138794,880000.0,211.62881226730875,880000.0
-164.07881,2.9085882,164.40482,1.0,-0.058595814,-1.0,5000,0.97006905,1000,1000.0,1000,5,0.0,1978.7333461865783,1916.8877483339515,1809.0332827458624,5,59.51413035224909,1.0,-0.090312846,-1.0,20000,0.93296635,1000,1000.0,1000,20,0.0,1967.842969790101,1777.561825556295,1604.444582156837,20,88.83644849663742,975.0,94.52016377449036,20000.0,45.0,4406.163995027542,900000.0,211.5950629086586,900000.0
-166.94592,3.024821,167.28271,1.0,-0.09066694,-1.0,5000,0.96958333,1000,1000.0,1000,5,0.0,1992.7942637503147,1934.2894275034312,1908.8704315647483,5,29.78143011113721,1.0,-0.05050782,-1.0,20000,0.9346697,1000,1000.0,1000,20,0.0,2041.178049877286,1859.0726569484627,1740.2247814238071,20,75.49187824479645,995.0,94.60835313796997,20000.0,46.0,4500.870179176331,920000.0,211.39782415230766,920000.0
-169.39163,3.050111,169.77768,1.0,-0.03942382,-1.0,5000,0.97474676,1000,1000.0,1000,5,0.0,1989.996057247743,1920.0271659866908,1886.676772493869,5,36.248871960314275,1.0,-0.07723828,-1.0,20000,0.93605095,1000,1000.0,1000,20,0.0,1939.7854442447424,1840.8056174522383,1617.231808943674,20,88.43843838445973,1015.0,93.03444790840149,20000.0,47.0,4593.980653047562,940000.0,214.97413538360877,940000.0
-172.0948,2.9953718,172.486,1.0,-0.055351313,-1.0,5000,0.978794,1000,1000.0,1000,5,0.0,1935.173404082656,1869.199125627149,1820.3745944234543,5,41.300384550263246,1.0,-0.06488796,-1.0,20000,0.940703,1000,1000.0,1000,20,0.0,1972.4795216880739,1755.6343793208362,1361.0525288791396,20,158.35951656043457,1035.0,93.36550307273865,20000.0,48.0,4687.422772169113,960000.0,214.21188063881064,960000.0
-174.21075,3.0245261,174.57281,1.0,-0.061909117,-1.0,5000,0.9781379,1000,1000.0,1000,5,0.0,1823.1276084920391,1609.8751224222592,1416.9212953411043,5,131.39484012903597,1.0,-0.059018187,-1.0,20000,0.9444834,1000,1000.0,1000,20,0.0,1939.2586847022176,1763.8990684030111,1503.265848102048,20,122.98879464970952,1055.0,92.6651017665863,20000.0,49.0,4780.1700649261475,980000.0,215.830982955999,980000.0
